,SOURCE_KEY,DAY,ERROR,norm_error,alarm_negative_trend,alarm_DC_conversion_fall,alarm_DC_conversion_jump,alarm_inefficient_inverter_day,alarm_inefficient_inverter_window
105,uHbuxQJl8lW7ozc,140,0.00029091795416737295,0.11072735040902955,0,0,0,0,
106,wCURE6d3bPkepu2,140,0.00029651967826783146,0.11285944318117011,0,0,0,0,
107,z9Y9gH1T5YWrNuG,140,0.0002913178853799398,0.11087956969587329,0,0,0,0,
108,zBIq5rxdHJRwDNY,140,0.00028259800159781884,0.10756066272145731,0,0,0,0,
109,zVJPv84UY57bAof,140,0.00027639626339679097,0.10520019638002552,0,0,0,0,
110,1BY6WEcLGh8j5v7,141,0.0003030106157030734,0.11532998270470059,0,0,0,0,
111,1IF53ai7Xc0U56Y,141,0.00036078545292500644,0.13731987557400457,0,0,0,0,
112,3PZuoBAID5Wc2HD,141,0.0003601307470165893,0.13707068555497104,0,0,0,0,
113,7JYdWkrLSPkdwr4,141,0.0003144806084148232,0.11969561873365549,0,0,0,0,
114,McdE0feGgRqW7Ca,141,0.0003582497022127279,0.1363547341874167,0,0,0,0,
115,VHMLBKoKgIrUVDU,141,0.00035595891423090785,0.135482828964854,0,0,0,0,
